business_name,address,phone,category,subcategory,query,rating,reviews,google_maps_url,source_file
RumBritt,"300 N Meridian St #1290, Indianapolis, IN 46204, United States",+1 317-737-1577,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,5.0,2,https://www.google.com/maps/place/RumBritt/data=!4m7!3m6!1s0x886b50bf02a02ccb:0xe025dd87a4ae04ad!8m2!3d39.771597!4d-86.1582624!16s%2Fg%2F11cmfdvvtc!19sChIJyyygAr9Qa4gRrQSupIfdJeA?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
Edward Jones - Financial Advisor: Skyler Holifield,"4625 S Emerson Ave Suite C, Indianapolis, IN 46203, United States",+1 317-782-0586,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,4.5,2,https://www.google.com/maps/place/Edward+Jones+-+Financial+Advisor:+Skyler+Holifield/data=!4m7!3m6!1s0x886b44dab7617725:0x38629878a1f38109!8m2!3d39.7000018!4d-86.081017!16s%2Fg%2F1tm0ck3w!19sChIJJXdht9pEa4gRCYHzoXiYYjg?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
TrustWealth Strategies,"9000 Keystone Crossing Suite 400, Indianapolis, IN 46240, United States",+1 317-691-0626,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,5.0,3,https://www.google.com/maps/place/TrustWealth+Strategies/data=!4m7!3m6!1s0x8814addc1e32e519:0x9332dd169c78ea1b!8m2!3d39.9184929!4d-86.1095706!16s%2Fg%2F11q1plpp1x!19sChIJGeUyHtytFIgRG-p4nBbdMpM?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
Webb Capital Management,"320 N Meridian St Suite 828, Indianapolis, IN 46204, United States",+1 317-999-5323,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,5.0,3,https://www.google.com/maps/place/Webb+Capital+Management/data=!4m7!3m6!1s0x886b50e8d2eb0297:0xc3d82f971ad8f800!8m2!3d39.7718818!4d-86.1584047!16s%2Fg%2F1261zmmk4!19sChIJlwLr0uhQa4gRAPjYGpcv2MM?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
Fire Financial Group,"427 W 42nd St, Indianapolis, IN 46208, United States",+1 317-782-5075,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,5.0,3,https://www.google.com/maps/place/Fire+Financial+Group/data=!4m7!3m6!1s0x886b51ed66b1a555:0xa89288d40d121ffa!8m2!3d39.831882!4d-86.1665984!16s%2Fg%2F11pv0qy0ck!19sChIJVaWxZu1Ra4gR-h8SDdSIkqg?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
"Indy Wealth Solutions, LLC",-,+1 260-312-5413,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,0.0,0,"https://www.google.com/maps/place/Indy+Wealth+Solutions,+LLC/data=!4m7!3m6!1s0x886b53bd4064f447:0xa65c70232be47f72!8m2!3d39.76652!4d-86.4412135!16s%2Fg%2F11j8krk_4g!19sChIJR_RkQL1Ta4gRcn_kKyNwXKY?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
Hoyt Financial Group,"8130 S Meridian St Suite 3, Indianapolis, IN 46217, United States",+1 317-882-3676,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,0.0,0,https://www.google.com/maps/place/Hoyt+Financial+Group/data=!4m7!3m6!1s0x886b5c3e6da20edb:0x353a4719bcf7b146!8m2!3d39.64891!4d-86.159362!16s%2Fg%2F1tfjg8k8!19sChIJ2w6ibT5ca4gRRrH3vBlHOjU?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
Nauth Financial Services,-,+1 317-536-2008,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,0.0,0,https://www.google.com/maps/place/Nauth+Financial+Services/data=!4m7!3m6!1s0x886b57ce4265d505:0xcbffdb2d78646886!8m2!3d39.7927339!4d-86.2548817!16s%2Fg%2F11h1zw05hq!19sChIJBdVlQs5Xa4gRhmhkeC3b_8s?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
"CFG Wealth Management Services, Inc.","9840 Westpoint Dr #150, Indianapolis, IN 46256, United States",+1 317-841-7959,Financial planners,Financial_Planners_in_Indianapolis_Indiana.csv,Financial Planners in Indianapolis Indiana,0.0,0,"https://www.google.com/maps/place/CFG+Wealth+Management+Services,+Inc./data=!4m7!3m6!1s0x8814b34072c341d1:0x47569567f69d91e7!8m2!3d39.932713!4d-86.0322212!16s%2Fg%2F1tj53606!19sChIJ0UHDckCzFIgR55Gd9meVVkc?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Indianapolis_Indiana.csv
Fuller Financial Services,"1354 N Laura St, Jacksonville, FL 32206, United States",+1 904-296-0875,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,4.0,4,https://www.google.com/maps/place/Fuller+Financial+Services/data=!4m7!3m6!1s0x88e5b7250d7b5341:0x22e6e6e4e59dcc22!8m2!3d30.3404127!4d-81.6564349!16s%2Fg%2F1tls3nd_!19sChIJQVN7DSW35YgRIsyd5eTm5iI?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
Jacksonville Florida Financial Planners - Dividend Financial Group,"4465 Baymeadows Rd, Jacksonville, FL 32217, United States",+1 904-422-4606,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,0.0,0,https://www.google.com/maps/place/Jacksonville+Florida+Financial+Planners+-+Dividend+Financial+Group/data=!4m7!3m6!1s0x88e5c986c81ca521:0xdbcd2bb936ff84af!8m2!3d30.2193391!4d-81.6075186!16s%2Fg%2F119v92bjm!19sChIJIaUcyIbJ5YgRr4T_Nrkrzds?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
Denali Group,"221 N Hogan St #389, Jacksonville, FL 32202, United States",-,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,5.0,1,https://www.google.com/maps/place/Denali+Group/data=!4m7!3m6!1s0x88e5b717bda78223:0x6378931a6f7fb540!8m2!3d30.3287998!4d-81.6597867!16s%2Fg%2F11b6mljf0v!19sChIJI4KnvRe35YgRQLV_bxqTeGM?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
Tideland Financial,"10450 San Jose Blvd #1, Jacksonville, FL 32257, United States",+1 904-672-7671,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,5.0,2,https://www.google.com/maps/place/Tideland+Financial/data=!4m7!3m6!1s0x88e5c93cac118e07:0x16e5b416449366fd!8m2!3d30.1887022!4d-81.62809!16s%2Fg%2F11t4ghw67w!19sChIJB44RrDzJ5YgR_WaTRBa05RY?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
"IMG Wealth Management, Inc.","8771 Perimeter Park Ct #102, Jacksonville, FL 32216, United States",-,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,2.0,1,"https://www.google.com/maps/place/IMG+Wealth+Management,+Inc./data=!4m7!3m6!1s0x88e5ca81f9585a23:0x7563090c49602f95!8m2!3d30.2549048!4d-81.5545119!16s%2Fg%2F11f06lzk1v!19sChIJI1pY-YHK5YgRlS9gSQwJY3U?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
MassMutual Southeast Coast,"200 W Forsyth St Suite 600, Jacksonville, FL 32202, United States",+1 904-998-7300,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,4.3,3,https://www.google.com/maps/place/MassMutual+Southeast+Coast/data=!4m7!3m6!1s0x88e5b717027b0a21:0xd3177f47aa6c8467!8m2!3d30.3274739!4d-81.6609845!16s%2Fg%2F1tdg40mq!19sChIJIQp7Ahe35YgRZ4Rsqkd_F9M?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
VALIC Financial Advisors,"653-1 8th St W, Jacksonville, FL 32209, United States",+1 904-244-8160,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,0.0,0,https://www.google.com/maps/place/VALIC+Financial+Advisors/data=!4m7!3m6!1s0x88e5b73136138b03:0x94954c9d36cb478b!8m2!3d30.3471176!4d-81.663919!16s%2Fg%2F1th4b6bc!19sChIJA4sTNjG35YgRi0fLNp1MlZQ?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
DHG Wealth Advisors,"245 Riverside Ave suite 410-a, Jacksonville, FL 32202, United States",+1 904-296-2140,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,0.0,0,https://www.google.com/maps/place/DHG+Wealth+Advisors/data=!4m7!3m6!1s0x88e5b79fa30caf05:0x2a4caa61e2d89031!8m2!3d30.3214672!4d-81.672419!16s%2Fg%2F11fqjzm7jq!19sChIJBa8Mo5-35YgRMZDY4mGqTCo?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
"Retirement Plan Advisors, LLC","4720 Salisbury Rd #227, Jacksonville, FL 32256, United States",+1 904-329-7953,Financial planners,Financial_Planners_in_Jacksonville_Florida.csv,Financial Planners in Jacksonville Florida,0.0,0,"https://www.google.com/maps/place/Retirement+Plan+Advisors,+LLC/data=!4m7!3m6!1s0x88e5ca11c5451575:0x9fd08977ad878bac!8m2!3d30.2453076!4d-81.5890697!16s%2Fg%2F11b6gl_thn!19sChIJdRVFxRHK5YgRrIuHrXeJ0J8?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Jacksonville_Florida.csv
Lifesmart Financial Planning,-,+1 805-252-9045,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,0.0,0,https://www.google.com/maps/place/Lifesmart+Financial+Planning/data=!4m7!3m6!1s0x80c2c7d36a7d405b:0x403c0ce06f4787ae!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11jx0y4c1z!19sChIJW0B9atPHwoARrodHb-AMPEA?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Los_Angeles_California.csv
"Joseph Ethan Castaneda - Senior Vice President, Investment Portfolio Manager Bank of America Private Bank","333 South Hope Street 23rd Floor, Los Angeles, CA 90071, United States",+1 310-895-9625,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,5.0,1,"https://www.google.com/maps/place/Joseph+Ethan+Castaneda+-+Senior+Vice+President,+Investment+Portfolio+Manager+Bank+of+America+Private+Bank/data=!4m7!3m6!1s0x80c2bb8ccdb9dd89:0x7f4cdc6d74775217!8m2!3d34.058739!4d-118.416567!16s%2Fg%2F11cjj9n36h!19sChIJid25zYy7woARF1J3dG3cTH8?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Los_Angeles_California.csv
Samuel Rad - Fiduciary Financial Advisor,"226 S Beverly Dr Suite 200, Beverly Hills, CA 90212, United States",+1 310-935-4726,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,4.6,9,https://www.google.com/maps/place/Samuel+Rad+-+Fiduciary+Financial+Advisor/data=!4m7!3m6!1s0x80c2bbfe0dc5e22b:0x378c4bde91b5a83d!8m2!3d34.0639832!4d-118.3988191!16s%2Fg%2F1tf48dwx!19sChIJK-LFDf67woARPai1kd5LjDc?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Los_Angeles_California.csv
"Alexander J Garofalo, Financial Planner & Investment Advisor","11835 W Olympic Blvd #835e, Los Angeles, CA 90064, United States",+1 310-663-4838,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,0.0,0,"https://www.google.com/maps/place/Alexander+J+Garofalo,+Financial+Planner+%26+Investment+Advisor/data=!4m7!3m6!1s0x80c2bb12707b9db9:0x332c96e071129af1!8m2!3d34.0330755!4d-118.4519312!16s%2Fg%2F11c40qgfs9!19sChIJuZ17cBK7woAR8ZoSceCWLDM?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Los_Angeles_California.csv
AXA Advisors,"3435 Wilshire Blvd, Los Angeles, CA 90010, United States",+1 213-297-7214,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,5.0,1,https://www.google.com/maps/place/AXA+Advisors/data=!4m7!3m6!1s0x80c2c77d821a4d7d:0xc4e667c270f7f47f!8m2!3d34.0622759!4d-118.2984871!16s%2Fg%2F1tj5q_v1!19sChIJfU0agn3HwoARf_T3cMJn5sQ?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Los_Angeles_California.csv
"Ken Robbins, Crowell, Weedon & Co.","624 S Grand Ave, Los Angeles, CA 90017, United States",+1 213-620-1850,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,5.0,1,"https://www.google.com/maps/place/Ken+Robbins,+Crowell,+Weedon+%26+Co./data=!4m7!3m6!1s0x80c2c7b4f61cf409:0xb53e62ee7e52d8c4!8m2!3d34.047958!4d-118.255636!16s%2Fg%2F1tdc5h96!19sChIJCfQc9rTHwoARxNhSfu5iPrU?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Los_Angeles_California.csv
Comprehensive Financial Services,"6255 Sunset Blvd #1150, Los Angeles, CA 90028, United States",+1 323-464-6040,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,0.0,0,https://www.google.com/maps/place/Comprehensive+Financial+Services/data=!4m7!3m6!1s0x80c2bf382a400573:0xe871840300804bfc!8m2!3d34.0988092!4d-118.3254673!16s%2Fg%2F11fjtzrwsr!19sChIJcwVAKji_woAR_EuAAAOEceg?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Los_Angeles_California.csv
Express Financial Group,"355 S Grand Ave, Los Angeles, CA 90071, United States",+1 800-817-2024,Financial planners,Financial_Planners_in_Los_Angeles_California.csv,Financial Planners in Los Angeles California,1.5,4,https://www.google.com/maps/place/Express+Financial+Group/data=!4m7!3m6!1s0x80c2c7b332955555:0x417297ae0b5f09a4!8m2!3d34.0521592!4d-118.2527537!16s%2Fg%2F11h5q884_z!19sChIJVVWVMrPHwoARpAlfC66XckE?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Los_Angeles_California.csv
Private Wealth Management,"3725 Champion Hills Dr # 1400, Memphis, TN 38125, United States",+1 901-322-4215,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,5.0,1,https://www.google.com/maps/place/Private+Wealth+Management/data=!4m7!3m6!1s0x887f99f998e7dc2f:0xe1aa48582d0295b6!8m2!3d35.0470756!4d-89.7719738!16s%2Fg%2F1261b9ltj!19sChIJL9znmPmZf4gRtpUCLVhIquE?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
Belz Investment Co,"1975 Latham St, Memphis, TN 38106, United States",+1 901-942-5261,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,5.0,1,https://www.google.com/maps/place/Belz+Investment+Co/data=!4m7!3m6!1s0x87d57c5c96290109:0x9edb817a09b039f7!8m2!3d35.0936586!4d-90.0523863!16s%2Fg%2F1tfwqhs7!19sChIJCQEpllx81YcR9zmwCXqB254?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
Moneymotioned,"1846 Swift St, Memphis, TN 38106, United States",+1 289-274-3423,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,5.0,1,https://www.google.com/maps/place/Moneymotioned/data=!4m7!3m6!1s0x87d57d6eedc5f931:0x1d7fb1f9123de5a7!8m2!3d35.097262!4d-90.073162!16s%2Fg%2F11g0w1qp83!19sChIJMfnF7W591YcRp-U9Evmxfx0?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
David Lee Cfp,"5050 Poplar Ave #1522, Memphis, TN 38157, United States",+1 901-683-6113,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,5.0,1,https://www.google.com/maps/place/David+Lee+Cfp/data=!4m7!3m6!1s0x887f8464884ee875:0xd8016c559276f18f!8m2!3d35.1132101!4d-89.8931279!16s%2Fg%2F1tg_xvnf!19sChIJdehOiGSEf4gRj_F2klVsAdg?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
"Plummer Financial Services, LLC","3400 Players Club Pkwy ste 215, Memphis, TN 38125, United States",+1 901-748-0050,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,4.5,4,"https://www.google.com/maps/place/Plummer+Financial+Services,+LLC/data=!4m7!3m6!1s0x887f9a16c38fe115:0xf0da8b77242e6ef1!8m2!3d35.0557224!4d-89.7832735!16s%2Fg%2F1tzlzqqp!19sChIJFeGPwxaaf4gR8W4uJHeL2vA?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
JDSII Financial Advisors,"5100 Poplar Ave, Memphis, TN 38137, United States",+1 901-518-5277,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,5.0,1,https://www.google.com/maps/place/JDSII+Financial+Advisors/data=!4m7!3m6!1s0x887f85f1c1a3f0c1:0xf1dcbb0b711e87d0!8m2!3d35.112903!4d-89.8917299!16s%2Fg%2F11j1lc2f2m!19sChIJwfCjwfGFf4gR0IcecQu73PE?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
The Partners Group,"Triad III, 6070 Poplar Ave # 500, Memphis, TN 38119, United States",+1 901-748-8888,Financial planners,Financial_Planners_in_Memphis_Tennessee.csv,Financial Planners in Memphis Tennessee,5.0,1,https://www.google.com/maps/place/The+Partners+Group/data=!4m7!3m6!1s0x887f84c7dc5aa32b:0x48c5fb154b977fb4!8m2!3d35.1032675!4d-89.8602331!16s%2Fg%2F1tdpmvgj!19sChIJK6Na3MeEf4gRtH-XSxX7xUg?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_Memphis_Tennessee.csv
"Transamerica Financial Advisors, Inc. Manhattan Branch","59 E Broadway 5th floor room c, New York, NY 10002, United States",+1 646-773-6682,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,5.0,2,"https://www.google.com/maps/place/Transamerica+Financial+Advisors,+Inc.+Manhattan+Branch/data=!4m7!3m6!1s0x89c25a261845e6f5:0x684434969cea1cfb!8m2!3d40.713453!4d-73.995276!16s%2Fg%2F11bccjdmv1!19sChIJ9eZFGCZawokR-xzqnJY0RGg?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_New_York_New_York.csv
"Gradient Financial Group/Advisors - Seniors - Highest Retirement Income, Alt 32% IRR investments, Tax/Wealth Foundations","79 White St #1W, New York, NY 10013, United States",+1 917-426-6162,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,0.0,0,"https://www.google.com/maps/place/Gradient+Financial+Group%2FAdvisors+-+Seniors+-+Highest+Retirement+Income,+Alt+32%25+IRR+investments,+Tax%2FWealth+Foundations/data=!4m7!3m6!1s0x89c25a20970cd2b5:0x6e230706792d3e91!8m2!3d40.7175035!4d-74.0024128!16s%2Fg%2F11dxf2l11p!19sChIJtdIMlyBawokRkT4teQYHI24?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_New_York_New_York.csv
Empire Wealth Strategies,"2 Park Ave #300, New York, NY 10016, United States",+1 212-697-1355,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,5.0,1,https://www.google.com/maps/place/Empire+Wealth+Strategies/data=!4m7!3m6!1s0x89c25907ed5f1987:0x353496e617dbca9b!8m2!3d40.7461684!4d-73.9824626!16s%2Fg%2F1pp2tyqzz!19sChIJhxlf7QdZwokRm8rbF-aWNDU?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_New_York_New_York.csv
Finance Driven,"90 Broad St #253, New York, NY 10004, United States",+1 862-812-0014,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,4.6,11,https://www.google.com/maps/place/Finance+Driven/data=!4m7!3m6!1s0x89c25ba401f20cbd:0x18237063fcfc4395!8m2!3d40.7038155!4d-74.0118211!16s%2Fg%2F11h2ftygp7!19sChIJvQzyAaRbwokRlUP8_GNwIxg?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_New_York_New_York.csv
Clarfeld Financial Advisors,"488 Madison Ave, New York, NY 10022, United States",+1 212-207-3350,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,0.0,0,https://www.google.com/maps/place/Clarfeld+Financial+Advisors/data=!4m7!3m6!1s0x89c258fc77c0637d:0xb0aca6ac77ebad7f!8m2!3d40.7589103!4d-73.9751974!16s%2Fg%2F1w1132p5!19sChIJfWPAd_xYwokRf63rd6ymrLA?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_New_York_New_York.csv
R.N. Wealth & Retirement Strategies,"420 Lexington Ave 15th floor, New York, NY 10170, United States",+1 646-339-1255,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,0.0,0,https://www.google.com/maps/place/R.N.+Wealth+%26+Retirement+Strategies/data=!4m7!3m6!1s0x89c259023ef6c6ad:0xb82f0ed4d6e385bc!8m2!3d40.7526842!4d-73.9759022!16s%2Fg%2F11c70fpkrg!19sChIJrcb2PgJZwokRvIXj1tQOL7g?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_New_York_New_York.csv
"Rick Perlman, CFP , AIF - The Perlman Group: Private Wealth Management","2 Wall St 10th floor, New York, NY 10005, United States",+1 973-975-4715,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,0.0,0,"https://www.google.com/maps/place/Rick+Perlman,+CFP+,+AIF+-+The+Perlman+Group:+Private+Wealth+Management/data=!4m7!3m6!1s0x89c25a172499c121:0x47cf5dafdbcd7339!8m2!3d40.7077478!4d-74.0113243!16s%2Fg%2F11c3yqrrlx!19sChIJIcGZJBdawokROXPN269dz0c?authuser=0&hl=en&rclk=1",Financial planners/Financial_Planners_in_New_York_New_York.csv
Midtown Manhattan Financial Advisor,"1290 6th Ave, New York, NY 10019, United States",+1 213-538-2160,Financial planners,Financial_Planners_in_New_York_New_York.csv,Financial Planners in New York New York,0.0,0,https://www.google.com/maps/place/Midtown+Manhattan+Financial+Advisor/data=!4m7!3m6!1s0x89c258fd9b3e3251:0xfe3c68698b7bd763!8m2!3d40.7608589!4d-73.9794868!16s%2Fg%2F11c2l96pth!19sChIJUTI-m_1YwokRY9d7i2loPP4?authuser=0&hl=en&rclk=1,Financial planners/Financial_Planners_in_New_York_New_York.csv
